,﻿id,name,gender,yearOfBirth,gender_binary
1651,300,"Jones, George",Male,1786.0,0
1652,1372,"Jones, Harold",Male,1904.0,0
1653,2682,"Jones, Sarah",Female,1959.0,1
1654,1373,"Jones, Stanley",Male,1933.0,0
1655,301,"Jones, Thomas",Male,1742.0,0
1656,2221,"Jones, William",Male,1738.0,0
1657,11551,"Jones, Zebedee",Male,1970.0,0
1658,1374,"Jonzen, Karin",Female,1914.0,1
1659,13897,"Joreige, Lamia",Female,1972.0,1
1660,1375,"Jorn, Asger",Male,1914.0,0
1661,1376,"Joseph, Lily D.",Female,1863.0,1
1662,1377,"Joseph, Peter",Male,1929.0,0
1663,11821,"Joseph, Pierre",Male,1965.0,0
1664,302,"Joseph, Samuel",Male,1790.0,0
1665,10599,"Joy, John",Male,1806.0,0
1666,10598,"Joy, William",Male,1803.0,0
1667,12046,"Joyce, Paul",Male,1944.0,0
1668,1378,"Judd, Donald",Male,1928.0,0
1669,4019,"Julien, Isaac",Male,1960.0,0
1670,9484,"Jungen, Brian",Male,1970.0,0
1671,1379,"Jungman, Nico",Male,1872.0,0
1672,7637,"Just, Jesper",Male,1974.0,0
1674,3464,"Kabakov, Emilia",Female,1945.0,1
1675,1380,"Kadishman, Menashe",Male,1932.0,0
1676,1381,"Kahn, Erich",Male,1904.0,0
1677,2621,"Kaisermann, Franz",Male,1765.0,0
1678,1382,"Kandinsky, Wassily",Male,1866.0,0
1679,7631,"Kane, Alan",Male,1961.0,0
1680,1383,"Kanovitz, Howard",Male,1929.0,0
1681,18243,"Kanwar, Amar",Male,1964.0,0
1682,1384,"Kapoor, Anish",Male,1954.0,0
1683,15930,"Karamustafa, Gulsun",Female,1946.0,1
1684,2734,"Karshan, Linda",Female,1947.0,1
1685,1386,"Katz, Alex",Male,1927.0,0
1686,1387,"Kauffman, Craig",Male,1932.0,0
1687,303,"Kauffmann, Angelica",Female,1741.0,1
1688,1388,"Kaufmann, Isidor",Male,1854.0,0
1689,1389,"Kavanagh, John F.",Male,1903.0,0
1690,12834,"Kawara, On",Male,1933.0,0
1691,2701,"Kay, Emma",Female,1961.0,1
1692,16495,"Keen, Jeff",Male,1923.0,0
1693,304,"Keene, Charles Samuel",Male,1823.0,0
1694,1390,"Keeping, Charles",Male,1924.0,0
1695,305,"Keirincx, Alexander",Male,1600.0,0
1696,6782,"Kelley, Mike",Male,1954.0,0
1697,1391,"Kelly, Ellsworth",Male,1923.0,0
1698,1392,"Kelly, Felix",Male,1916.0,0
1699,1393,"Kelly, Francis",Male,1927.0,0
1700,1395,"Kelly, Mary",Female,1941.0,1
1701,1394,"Kelly, Sir Gerald",Male,1879.0,0
1702,9590,"Kelm, Annette",Female,1975.0,1
1703,1396,"Kemeny, Zoltan",Male,1907.0,0
1704,1397,"Kemp-Welch, Lucy",Female,1869.0,1
1705,10184,"Kennard, Peter",Male,1949.0,0
1706,1398,"Kennet, Lady",Female,1878.0,1
1707,1399,"Kennington, Eric",Male,1888.0,0
1708,306,"Kennington, Thomas Benjamin",Male,1856.0,0
1709,1400,"Kenny, Michael",Male,1941.0,0
1710,2680,"Kentridge, William",Male,1955.0,0
1711,307,"Kerr, Charles Henry Malcolm",Male,1858.0,0
1712,7945,"Kerrich, Thomas",Male,1748.0,0
1713,1401,"Kerr-Lawson, James",Male,1865.0,0
1714,1402,"Kessell, Mary",Female,1914.0,1
1715,1403,"Kestelman, Morris",Male,1905.0,0
1716,308,"Kettle, Tilly",Male,1734.0,0
1717,1404,"Key, Joan",Female,1948.0,1
1718,2406,"Khakhar, Bhupen",Male,1934.0,0
1719,14889,"Kher, Bharti",Female,1969.0,1
1720,6589,"Kiaer, Ian",Male,1971.0,0
1721,5676,"Kibardin, Georgii",Male,1903.0,0
1722,1405,"Kidner, Michael",Male,1917.0,0
1723,1406,"Kiefer, Anselm",Male,1945.0,0
1724,3068,"Kienholz, Edward",Male,1927.0,0
1725,1407,"Kiff, Ken",Male,1935.0,0
1726,2788,"Kilpper, Thomas",Male,1956.0,0
1727,1408,"Kindersley, David",Male,1915.0,0
1728,1409,"King, Cecil",Male,1921.0,0
1729,1410,"King, Jeremy",Male,1933.0,0
1730,309,"King, John Henry Yeend",Male,1855.0,0
1731,1411,"King, Phillip",Male,1934.0,0
1732,1412,"King, Ronald",Male,1932.0,0
1733,2763,"King, Scott",Male,1969.0,0
1734,1413,"Kinley, Peter",Male,1926.0,0
1735,2435,"Kinnard, W.",Male,1807.0,0
1736,6711,"Kippenberger, Martin",Male,1953.0,0
1737,1414,"Kirchner, Ernst Ludwig",Male,1880.0,0
1738,1415,"Kirk, Eve",Female,1900.0,1
1739,2238,"Kirkeby, Per",Male,1938.0,0
1740,16033,"Kitadai, Shozo",Male,1921.0,0
1741,1416,"Kitaj, R.B.",Male,1932.0,0
1742,1417,"Klee, Paul",Male,1879.0,0
1743,2210,"Klein, Astrid",Female,1951.0,1
1744,2764,"Klein, Jochen",Male,1967.0,0
1745,1418,"Klein, Yves",Male,1928.0,0
1746,1419,"Kline, Franz",Male,1910.0,0
1747,1420,"Klinghoffer, Clara",Female,1900.0,1
1748,689,"Klossowski de Rola, Balthus",Male,1908.0,0
1749,5677,"Klucis, Gustav",Male,1895.0,0
1750,1422,"Kneale, Bryan",Male,1930.0,0
1751,310,"Kneller, Sir Godfrey",Male,1646.0,0
1752,311,"Knight, Charles Parsons",Male,1829.0,0
1753,1424,"Knight, Dame Laura",Female,1877.0,1
1754,1423,"Knight, Harold",Male,1874.0,0
1755,313,"Knight, John Baverstock",Male,1785.0,0
1756,314,"Knight, John Prescott",Male,1803.0,0
1757,312,"Knight, John William Buxton",Male,1842.0,0
1758,315,"Knight, Joseph",Male,1837.0,0
1759,1425,"Knights, Winifred",Female,1899.0,1
1760,1426,"Knowles, Justin",Male,1935.0,0
1761,1427,"Koch, Eleanor",Female,1926.0,1
1762,17121,"Kochergin, Nikolai",Male,1897.0,0
1763,1428,"Koenig, Ghisha",Female,1921.0,1
1764,5645,"Kogout, Nikolai",Male,1891.0,0
1765,10838,"Koh, Terence",Male,1977.0,0
1766,1429,"Kohn, Misch",Female,1916.0,1
1767,1430,"Kokoschka, Oskar",Male,1886.0,0
1768,2209,"Kolár, Jirí",Male,1914.0,0
1769,12618,"Kolárová, Bela",Female,1923.0,1
1770,1431,"Kolíbal, Stanislav",Male,1925.0,0
1771,10345,"Koller, Július",Male,1939.0,0
1772,15101,"Komatsu, André",Male,1978.0,0
1773,14424,"Komura, Kiyohiko",Male,1899.0,0
1774,1432,"Konzal, Joseph",Male,1905.0,0
1775,10562,"Koo, Jeong-A",Female,1967.0,1
1776,1433,"Kooning, Willem de",Male,1904.0,0
1777,2368,"Koons, Jeff",Male,1955.0,0
1778,1434,"Koppel, Heinz",Male,1919.0,0
1779,10328,"Kopystiansky, Igor",Male,1954.0,0
1780,10329,"Kopystiansky, Svetlana",Female,1950.0,1
1781,1435,"Korner, John",Male,1913.0,0
1782,11583,"Koshimizu, Susumu",Male,1944.0,0
1783,1436,"Kossoff, Leon",Male,1926.0,0
1784,1437,"Kosuth, Joseph",Male,1945.0,0
1785,1438,"Kounellis, Jannis",Male,1936.0,0
1786,10668,"Kovanda, Jiri",Male,1953.0,0
1787,17127,"Kozlinsky, Vladimir",Male,1891.0,0
1788,1439,"Kramer, Harry",Male,1925.0,0
1789,1440,"Kramer, Jacob",Male,1892.0,0
1790,10009,"Krasinski, Edward",Male,1925.0,0
1791,1441,"Krasner, Lee",Female,1908.0,1
1792,1442,"Krsinic, Frano",Male,1897.0,0
1793,1443,"Kruger, Barbara",Female,1945.0,1
1794,1444,"Krzywoblocki, Wojciech",Male,1938.0,0
1795,1445,"Kudryashov, Oleg",Male,1932.0,0
1796,7334,"Kuitca, Guillermo",Male,1961.0,0
1797,1446,"Kulmer, Ferdinand",Male,1925.0,0
1798,1447,"Kunkel, Don",Male,1933.0,0
1799,1448,"Kunst, Mauro",Male,1930.0,0
1800,2784,"Kuper, Roi",Male,1956.0,0
1801,1449,"Kupka, Frantisek",Male,1871.0,0
1802,10169,"Kuri, Gabriel",Male,1970.0,0
1803,8094,"Kusama, Yayoi",Female,1929.0,1
1804,1450,"Kushner, Robert",Male,1949.0,0
1805,10957,KwieKulik,Male,1945.0,0
1806,1453,"La Dell, Edwin",Male,1914.0,0
1807,6359,"La Noue, Terence",Male,1941.0,0
1808,331,"La Thangue, Henry Herbert",Male,1859.0,0
1809,1451,"Laabs, Hans",Male,1915.0,0
1810,2622,"Labruzzi, Carlo",Male,1748.0,0
1811,1452,"Lacey, Bruce",Male,1927.0,0
1812,13736,"Lacy, Suzanne",Female,1945.0,1
1813,316,"Ladbrooke, Robert",Male,1770.0,0
1814,317,"Laidlay, William James",Male,1846.0,0
1815,1454,"Laing, Gerald",Male,1936.0,0
1816,2511,"Laing, J.S.",Male,1847.0,0
1818,2639,"Lalic, Maria",Female,1952.0,1
1819,1455,"Lam, Wifredo",Male,1902.0,0
1820,1456,"Lamb, Henry",Male,1883.0,0
1821,1457,"Lamb, Lynton",Male,1907.0,0
1823,318,"Lambert, George",Male,1700.0,0
1824,319,"Lambert, James",Male,1725.0,0
1825,1458,"Lambert, Maurice",Male,1901.0,0
1826,4733,"Lambie, Jim",Male,1964.0,0
1827,1459,"Lambourn, George",Male,1900.0,0
1828,8787,"Lamelas, David",Male,1946.0,0
1829,1460,"Lancaster, Mark",Male,1938.0,0
1830,1461,"Lancaster, Osbert",Male,1908.0,0
1831,320,"Lancaster, Rev. Richard Hume",Male,1773.0,0
1832,321,"Lance, George",Male,1802.0,0
1833,1462,"Lanceley, Colin",Male,1938.0,0
1834,1463,"Lander, Reginald",Male,1913.0,0
1835,2665,"Landers, Sean",Male,1962.0,0
1836,1464,"Landsaat, Hans",Male,1935.0,0
1837,322,"Landseer, Charles",Male,1799.0,0
1838,323,"Landseer, Sir Edwin Henry",Male,1802.0,0
1839,2409,"Landy, Michael",Male,1963.0,0
1840,2660,"Lane, Abigail",Female,1967.0,1
1841,324,"Lane, Samuel",Male,1780.0,0
1842,325,"Lane, Theodore",Male,1800.0,0
1843,1465,"Lang, Daniel",Male,1935.0,0
1844,9075,"Lange, Dorothea",Female,1895.0,1
1846,1466,"Langlois, Denis",Male,1945.0,0
1847,326,"Lanteri, Edouard",Male,1848.0,0
1848,1467,"Lanyon, Peter",Male,1918.0,0
1849,327,"Laporte, George Henry",Male,1799.0,0
1850,328,"Laporte, John",Male,1761.0,0
1852,1468,"Larionov, Michel",Male,1881.0,0
1853,329,"Laroon, Marcellus, the Younger",Male,1679.0,0
1854,11403,"Lartigue, Jacques-Henri",Male,1894.0,0
1855,1469,"László, Philip Alexius de",Male,1869.0,0
1856,330,"Latham, James",Male,1696.0,0
1857,1470,"Latham, John",Male,1921.0,0
1858,1471,"Lattanzi, Luciano",Male,1925.0,0
1859,2436,"Laurence, Samuel",Male,1812.0,0
1860,1472,"Laurencin, Marie",Female,1885.0,1
1861,1473,"Laurens, Henri",Male,1885.0,0
1863,1475,"Lausen, Jens",Male,1937.0,0
1864,332,"Lavery, Sir John",Male,1856.0,0
1865,2623,"Law, Alfred",Male,1800.0,0
1866,1476,"Law, Bob",Male,1934.0,0
1867,333,"Lawes-Wittewronge, Sir Charles, Bt",Male,1843.0,0
1868,8140,"Lawler, Louise",Female,1947.0,1
1869,1477,"Lawrence, Eileen",Female,1946.0,1
1870,334,"Lawrence, Sir Thomas",Male,1769.0,0
1871,335,"Lawson, Cecil",Male,1851.0,0
1872,16123,"Lawson, Thomas",Male,1951.0,0
1873,1479,"Le Bas, Edward",Male,1904.0,0
1874,1480,"Le Brocquy, Louis",Male,1916.0,0
1875,1481,"Le Brun, Christopher, PRA",Male,1951.0,0
1876,338,"Le Capelain, Jean",Male,1814.0,0
1877,1483,Le Corbusier,Male,1887.0,0
1878,17924,"Le Marchand, David",Male,1674.0,0
1879,1494,"Le Parc, Julio",Male,1928.0,0
1880,345,"Le Piper, Francis",Male,1640.0,0
1881,1495,"Le Sidaner, Henri",Male,1862.0,0
1882,17197,"Le Sueur, Hubert",Male,1590.0,0
1883,1503,"Le Witt, Jan",Male,1907.0,0
1884,1478,"Leach, Bernard",Male,1887.0,0
1885,7651,"Leach, David",Male,1911.0,0
1886,8805,"Leach, Janet",Female,1918.0,1
1887,336,"Leader, Benjamin Williams",Male,1831.0,0
1888,2642,"Leaman, Jonathan",Male,1954.0,0
1889,10681,"Leapman, Edwina",Female,1934.0,1
1890,337,"Lear, Edward",Male,1812.0,0
1892,1482,"Leck, Bart van der",Male,1876.0,0
1893,6877,"Leckey, Mark",Male,1964.0,0
1894,1484,"Ledger, Janet",Female,1931.0,1
1895,1485,"Ledward, Gilbert",Male,1888.0,0
1896,2246,"Lee, Catherine",Female,1950.0,1
1897,339,"Lee, Frederick Richard",Male,1799.0,0
1898,16778,"Lee, Seung-Taek",Male,1932.0,0
1899,1486,"Lee, Sydney",Male,1866.0,0
1900,340,"Lee, Thomas Stirling",Male,1857.0,0
1901,8894,"Lee, Tim",Male,1975.0,0
1902,2640,"Lee, Ufan",Male,1936.0,0
1903,2437,"Leech, John",Male,1817.0,0
1904,1487,"Lees, Derwent",Male,1885.0,0
1905,1488,"Léger, Fernand",Male,1881.0,0
1906,1489,"Legnaghi, Igino",Male,1936.0,0
1907,341,"Legros, Alphonse",Male,1837.0,0
1908,1490,"Lehmbruck, Wilhelm",Male,1881.0,0
1909,1491,"Leigh, Maude Boughton",Female,1881.0,1
1910,342,"Leighton, Lord Frederic",Male,1830.0,0
1911,1492,"Leirner, Felicia",Female,1904.0,1
1912,13769,"Leirner, Jac",Female,1961.0,1
1913,12638,"Leirner, Nelson",Male,1932.0,0
1914,343,"Lely, Sir Peter",Male,1618.0,0
1915,344,"Lemon, Arthur",Male,1850.0,0
1916,1493,"Lenk, Kaspar-Thomas",Male,1933.0,0
1917,2513,"Lennox, Lord William Pitt",Male,1799.0,0
1918,4828,"Leonard, Zoe",Female,1961.0,1
1919,3192,Leonilson (José Leonilson Bezerra Dias),Male,1957.0,0
1920,1496,"Leslie, Alexander J.",Male,1873.0,0
1921,346,"Leslie, Charles Robert",Male,1794.0,0
1922,347,"Leslie, George Dunlop",Male,1835.0,0
1923,1497,"Lessore, Helen",Female,1907.0,1
1924,1498,John,Male,1939.0,0
1925,348,"Lethaby, William Richard",Male,1857.0,0
1926,2278,"Lethbridge, Julian",Male,1947.0,0
1927,2297,"Lett-Haines, Arthur",Male,1894.0,0
1928,12048,"Leung, Yau",Male,1941.0,0
1929,1499,"Leverett, David",Male,1938.0,0
1930,2753,"Levine, Sherrie",Female,1947.0,1
1931,1943,"Levy, Simon",Male,1886.0,0
1932,1500,"Lewis, A. Neville",Male,1895.0,0
1933,349,"Lewis, George Robert",Male,1782.0,0
1934,350,"Lewis, John Frederick",Male,1805.0,0
1935,1501,"Lewis, Morland",Male,1903.0,0
1936,1502,"Lewis, Wyndham",Male,1882.0,0
1937,1504,"LeWitt, Sol",Male,1928.0,0
1938,1506,"Lhote, André",Male,1885.0,0
1939,7467,"Li, Yuan-chia",Male,1929.0,0
1940,13716,"Libera, Zbigniew",Male,1959.0,0
1941,1507,"Liberman, Alexander",Male,1912.0,0
1942,1508,"Lichtenstein, Roy",Male,1923.0,0
1943,2237,"Lieber, Tom",Male,1949.0,0
1944,1509,"Liebermann, Max",Male,1847.0,0
1945,1510,"Lightfoot, Maxwell Gordon",Male,1886.0,0
1946,10429,"Ligon, Glenn",Male,1960.0,0
1947,1511,"Lijn, Liliane",Female,1939.0,1
1948,1512,"Lim, Kim",Female,1936.0,1
1949,1513,"Lin, Richard",Male,1933.0,0
1950,10844,Linder,Female,1954.0,1
1951,1514,"Lindner, Richard",Male,1901.0,0
1952,1515,"Lindström, Bengt",Male,1925.0,0
1953,1516,"Ling, Rita M.",Female,1922.0,1
1954,13288,"Ling, Simon",Male,1968.0,0
1955,15409,"Linke, Simon",Male,1958.0,0
1956,351,"Linnell, John",Male,1792.0,0
1957,2268,"Linnell, William",Male,1826.0,0
1958,352,"Linton, William",Male,1791.0,0
1959,1517,"Lion, Flora",Female,1878.0,1
1960,1518,"Lipchitz, Jacques",Male,1891.0,0
1961,1519,"Lissitzky, El",Male,1890.0,0
1962,1520,"Livens, Horace Mann",Male,1862.0,0
1963,2438,"Liverseege, Henry",Male,1803.0,0
1964,353,"Llewellyn, Sir William",Male,1858.0,0
1965,2765,"Lloyd, Hilary",Female,1964.0,1
1966,1521,"Lloyd, James",Male,1905.0,0
1967,3080,"Lochore, Brad",Male,1960.0,0
1968,11946,"Locke, Hew",Male,1959.0,0
1969,2514,"Locke, William, of Norbury, Junior",Male,1767.0,0
1970,2439,"Locker, Edward Hawke",Male,1777.0,0
1971,6007,"Lockhart, Sharon",Female,1964.0,1
1972,1522,"Logan, Peter",Male,1943.0,0
1973,354,"Logsdail, William",Male,1859.0,0
1974,1523,"Lohse, Richard Paul",Male,1902.0,0
1975,1524,"Loker, John",Male,1938.0,0
1977,2570,"Long, Amelia",Female,1772.0,1
1978,2571,"Long, Charles",Male,1760.0,0
1979,1525,"Long, Richard",Male,1945.0,0
1980,505,"Longhi, Pietro",Male,1702.0,0
1981,1526,"Longo, Robert",Male,1953.0,0
1982,7268,"Lord, Andrew",Male,1950.0,0
1983,355,"Lorimer, John Henry",Male,1856.0,0
1984,9596,Los Carpinteros,Male,1971.0,0
1985,2554,"Loudoun, Edith Maud Rawdon-Hasting, Countess of",Female,1833.0,1
1986,1527,"Louis, Morris",Male,1912.0,0
1987,1528,"Louw, Roelof",Male,1936.0,0
1988,1529,"Low, Sir David",Male,1891.0,0
1989,1530,"Lowe, Peter",Male,1938.0,0
1990,1531,"Lowinsky, Thomas",Male,1892.0,0
1991,1532,"Lowndes, Alan",Male,1921.0,0
1992,1533,"Lowry, L.S.",Male,1887.0,0
1993,11405,"Lozano-Hemmer, Rafael",Male,1967.0,0
1994,1534,"Lozoff, Abrasha",Male,1887.0,0
1995,2708,"Lucas, David",Male,1802.0,0
1996,356,"Lucas, John Seymour",Male,1849.0,0
1997,2643,"Lucas, Sarah",Female,1962.0,1
1998,2341,Lucio,Male,1929.0,0
1999,1535,Lucy and Eegyudluk,Female,1918.0,1
2000,1536,"Lundquist, Evert",Male,1904.0,0
2001,8594,"Lüpertz, Markus",Male,1941.0,0 
2004,357,"Macallum, Hamilton",Male,1841.0,0
2005,2440,"Macartney, Carlile Henry Hayes",Male,1842.0,0
2006,358,"Macbeth, Robert Walker",Male,1848.0,0
2007,1537,"MacBryde, Robert",Male,1913.0,0
2008,359,"Maccallum, Andrew",Male,1821.0,0
2009,1538,"Maccari, Mino",Male,1898.0,0
2010,6024,"Macchi, Jorge",Male,1963.0,0
2011,360,"Maccoll, Dugald Sutherland",Male,1859.0,0
2012,1539,"Macdonald, Frances",Female,1914.0,1
2013,361,"Macdonald, Georgina",Female,1840.0,1
2014,362,"Macgregor, William York",Male,1855.0,0
2015,1540,"Mach, David",Male,1956.0,0
2016,1541,"Machin, Arnold",Male,1911.0,0
2017,7507,"Maciá, Oswaldo",Male,1960.0,0
2018,1263,"Mack, Heinz",Male,1931.0,0
2020,1543,"Mackennal, Sir Bertram",Male,1863.0,0
2021,1544,"Mackenzie, Alexander",Male,1923.0,0
2022,1545,"Mackenzie, Alix",Female,1922.0,1
2023,363,"Mackenzie, Frederick",Male,1787.0,0
2024,1546,"Mackenzie, Warren",Male,1924.0,0
2025,9555,"Mackie, Christina",Female,1956.0,1
2026,1547,"Mackinnon, Sine",Male,1901.0,0
2027,1548,"Mackintosh, Charles Rennie",Male,1868.0,0
2028,1549,"Maclaren, Donald",Male,1886.0,0
2029,365,"Maclise, Daniel",Male,1806.0,0
2030,1550,"Mactaggart, Sir William",Male,1903.0,0
2031,367,"MacWhirter, John",Male,1839.0,0
2032,14729,"Madani, Tala",Female,1981.0,1
2033,1551,"Maddox, Conroy",Male,1912.0,0
2034,1552,"Maddox, Ronald",Male,1930.0,0
2035,1553,"Magritte, René",Male,1898.0,0
2036,1554,"Mahoney, Charles",Male,1903.0,0
2037,1555,"Maillol, Aristide",Male,1861.0,0
2038,1557,"Maitec, Ovidiu",Male,1925.0,0
2039,1558,"Maitin, Sam",Male,1928.0,0
2040,1559,"Maitland, Paul",Male,1863.0,0
2041,6307,"Majerus, Michel",Male,1967.0,0
2042,15619,"Makarius, Sameer",Male,1924.0,0
2043,1560,"Makowski, Kazimierz",Male,1951.0,0
2044,2372,"Malchair, John Baptist",Male,1729.0,0
2045,1561,"Malevich, Kazimir",Male,1878.0,0
2046,2377,"Malinowski, Antoni",Male,1955.0,0
2047,13714,"Maljkovic, David",Male,1973.0,0
2048,1562,"Malthouse, Eric",Male,1914.0,0
2049,1563,Man Ray,Male,1890.0,0
2050,2233,"Manby, Thomas",Male,1660.0,0
2051,1564,"Mancini, Antonio",Male,1852.0,0
2052,10069,"Mandel, Mike",Male,1950.0,0
2053,1565,Mane-Katz,Male,1894.0,0
2054,1566,"Manessier, Alfred",Male,1911.0,0
2055,1567,"Manet, Edouard",Male,1832.0,0
2056,7741,Mangelos,Male,1921.0,0
2057,1568,"Mangold, Robert",Male,1937.0,0
2058,6614,"Mangolte, Babette",Female,1941.0,1
2059,1569,"Mann, Harrington",Male,1864.0,0
2060,1570,"Manson, James Bolivar",Male,1879.0,0
2061,14941,"Mantz, Werner",Male,1901.0,0
2062,13085,"Manuel, Antonio",Male,1947.0,0
2063,1571,"Manzoni, Piero",Male,1933.0,0
2064,1572,"Manzu, Giacomo",Male,1908.0,0
2065,11413,"Mapplethorpe, Robert",Male,1946.0,0
2066,1573,"Mara, Tim",Male,1948.0,0
2067,1574,"Maraz, Adriana",Female,1931.0,1
2068,1575,"Marchand, Jean",Male,1883.0,0
2069,1576,"Marchant, Paul",Male,1948.0,0
2070,6852,"Marclay, Christian",Male,1955.0,0
2071,1577,"Marcoussis, Louis",Male,1878.0,0
2072,1578,"Marden, Brice",Male,1938.0,0
2073,11145,Marepe,Male,1970.0,0
2074,1579,"Mariani, Carlo Maria",Male,1931.0,0
2075,8402,"Mariën, Marcel",Male,1920.0,0
2076,1580,"Marin, John",Male,1870.0,0
2077,1581,"Marini, Marino",Male,1901.0,0
2078,2533,"Marks, Henry Stacy",Male,1829.0,0
2079,1582,"Markson, Helena",Female,1934.0,1
2080,368,"Marlow, William",Male,1740.0,0
2081,2332,"Marquet, Albert",Male,1875.0,0
2082,369,"Marshall, Benjamin",Male,1768.0,0
2083,8806,"Marshall, William",Male,1923.0,0
2084,370,"Marshall, William Calder",Male,1813.0,0
2086,1583,"Martin, Agnes",Female,1912.0,1
2087,15125,"Martin, Anne",Female,1936.0,1
2088,2746,"Martin, Barry",Male,1943.0,0
2089,2441,"Martin, Charles",Male,1812.0,0
2090,6591,"Martin, Daria",Female,1973.0,1
2091,2442,"Martin, Elias",Male,1739.0,0
2092,1584,"Martin, Frank",Male,1921.0,0
2093,2581,"Martin, J., of Canterbury",Male,1800.0,0
2094,371,"Martin, John",Male,1789.0,0
2095,1585,"Martin, Kenneth",Male,1905.0,0
2096,1586,"Martin, Mary",Female,1907.0,1
2097,8897,"Martin, Simon",Male,1965.0,0
2098,11358,"Martinat Mendoza, Jose Carlos",Male,1974.0,0
2099,372,"Martineau, Robert Braithwaite",Male,1826.0,0
2100,2338,"Martini, Arturo",Male,1889.0,0
2101,14609,Marwan (Marwan Kassab Bachi),Male,1934.0,0
2102,1587,"Marx, Enid",Female,1902.0,1
2103,2271,"Masi, Denis",Male,1942.0,0
2104,1588,"Mason, Arnold",Male,1885.0,0
2105,373,"Mason, George",Male,1818.0,0
2106,1589,"Mason, Raymond",Male,1922.0,0
2107,1590,"Masson, André",Male,1896.0,0
2108,374,Master of the Giants,Male,1755.0,0
2109,2516,"Masters, E.",Male,1800.0,0
2110,1592,"Mathews, Denis",Male,1913.0,0
2111,1593,"Matisse, Henri",Male,1869.0,0
2112,1591,"Matschinsky-Denninghof, Brigitte",Female,1923.0,1
2113,1594,Matta,Male,1911.0,0
2114,7732,"Matta-Clark, Gordon",Male,1943.0,0
2115,2745,"Matthiasdottir, Louisa",Female,1917.0,1
2116,1595,"Maufra, Maxime",Male,1861.0,0
2117,1596,"Maundrell, Charles",Male,1860.0,0
2118,1597,"Maurer, Dora",Female,1937.0,1
2119,1598,"Mauve, Anton",Male,1838.0,0
2120,1599,"Maxwell, John",Male,1905.0,0
2121,2367,"May, Nicholas",Male,1962.0,0
2122,1600,"May, Phil",Male,1864.0,0
2123,5672,"Mayakovsky, Vladimir",Male,1893.0,0
2124,1601,"Mayor, Fred",Male,1865.0,0
2125,1602,"Maze, Paul",Male,1887.0,0
2126,7491,"McCall, Anthony",Male,1946.0,0
2127,2766,"McCarthy, Paul",Male,1945.0,0
2128,1603,"McCartney, Linda",Female,1941.0,1
2129,1604,"McComb, Leonard",Male,1930.0,0
2130,7026,"McCullin, Don",Male,1935.0,0
2131,9572,"McElheny, Josiah",Male,1966.0,0
2132,1605,"McEvoy, Ambrose",Male,1878.0,0
2133,1606,"McEvoy, Mary",Female,1870.0,1
2134,1607,"McEwen, Rory",Male,1932.0,0
2135,5448,"McFadyen, Jock",Male,1950.0,0
2136,1608,"McFall, David B.",Male,1919.0,0
2137,2393,"McHale, John",Male,1922.0,0
2138,2335,"McKeever, Ian",Male,1946.0,0
2139,2194,"McKenna, Stephen",Male,1939.0,0
2140,8631,"McKenzie, Lucy",Female,1977.0,1
2141,1609,"McKinnon, Michael",Male,1940.0,0
2142,364,"McLachlan, Thomas Hope",Male,1845.0,0
2143,2787,"McLaughlin, John",Male,1898.0,0
2144,1610,"McLean, Bruce",Male,1944.0,0
2145,1611,"McLean, John",Male,1939.0,0
2146,1612,"McMillan, William",Male,1887.0,0
2147,2387,"McQueen, Steve",Male,1969.0,0
2148,366,"McTaggart, William",Male,1835.0,0
2149,1613,"McWilliam, F.E.",Male,1909.0,0
2150,1625,"Metrovic, Ivan",Male,1883.0,0
2151,1614,"Mead, Dorothy",Female,1928.0,1
2152,1615,"Meadows, Bernard",Male,1915.0,0
2153,7084,"Meadows, Jason",Male,1972.0,0
2154,7213,"Medalla, David",Male,1942.0,0
2155,1616,"Medley, Robert",Male,1905.0,0
2156,1617,"Mednikoff, Reuben",Male,1906.0,0
2157,1618,"Mehring, Howard",Male,1931.0,0
2158,1619,"Meidner, Else",Female,1901.0,1
2159,6633,"Meireles, Cildo",Male,1948.0,0
2160,9674,"Mekas, Jonas",Male,1922.0,0
2161,2646,"Melland, Sylvia",Female,1906.0,1
2162,1620,"Mellis, Margaret",Female,1914.0,1
2163,11955,"Mellors, Nathaniel",Male,1974.0,0
2164,17135,"Melnikov, Dmitrii",Male,1899.0,0
2165,375,"Melville, Arthur",Male,1855.0,0
2166,11167,"Mendieta, Ana",Female,1948.0,1
2167,1621,"Meneeley, Ed",Male,1927.0,0
2168,1622,"Meninsky, Bernard",Male,1891.0,0
2169,376,"Menpes, Mortimer",Male,1855.0,0
2170,377,"Mercier, Philip",Male,1689.0,0
2172,378,"Merritt, Anna Lea",Female,1844.0,1
2173,1623,"Merz, Mario",Male,1925.0,0
2174,12525,"Merz, Marisa",Female,1931.0,1
2175,1624,"Mesens, E.L.T.",Male,1903.0,0
2176,2670,"Messager, Annette",Female,1943.0,1
2177,1626,"Methuen, Lord",Male,1886.0,0
2178,7196,"Metzger, Gustav",Male,1926.0,0
2179,1627,"Metzinger, Jean",Male,1883.0,0
2180,4547,"Meyer, Bill",Male,1942.0,0
2181,6872,"Meyer, Klaus",Male,1918.0,0
2182,9059,"Michael, Alan",Male,1967.0,0
2183,1628,"Michaux, Henri",Male,1899.0,0
2184,1629,"Michell, Keith",Male,1928.0,0
2185,2706,"Michelmore, Richard",Male,1928.0,0
